data_as_of,source,source_url,cpo_name,govt_private,state,district,city_village,location,latitude,longitude,charger_or_connector_type,charger_rating,connector_rating,no_of_connectors,latitude_num,longitude_num,charger_rating_num,connector_rating_num,no_of_connectors_num
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Lucknow,Lucknow,Village Ain Pargana Bijnore Tehsil Sarojini Nagar,26.742895,80.714562,Type-II AC,7,7,1,26.742895,80.714562,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Basti,Basti,Village Belsar Block Gaur 272163,26.861694,82.570617,Bharat AC-001,3,3,1,26.861694,82.570617,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Pratapgarh,Pratapgarh,Village Bhadshiv Kanpur Varanasi Road,25.605794,81.587903,Bharat AC-001,3,3,1,25.605794,81.587903,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Siddharthnagar,Siddharthnagar,Village Bhilauri,27.306174,82.734027,Bharat AC-001,3,3,1,27.306174,82.734027,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Siddharthnagar,Siddharthnagar,Village Birdpur,27.406838,83.118246,Bharat AC-001,3,3,1,27.406838,83.118246,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Village Gaurva,27.144431,81.714944,Bharat AC-001,3,3,1,27.144431,81.714944,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Jaunpur,Jaunpur,"Village Hassanpur, Madiyahoo",25.666400,82.516200,Bharat AC-001,3,3,1,25.6664,82.5162,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Siddharthnagar,Siddharthnagar,Village Hathpara Dumariyaganj,27.274328,82.639967,Bharat AC-001,3,3,1,27.274328,82.639967,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kannuaj,Kannauj,"Village- Ismailpur, Tehsil- Chhibramau",27.118435,79.714025,Type-II AC,7,7,1,27.118435,79.714025,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sant Kabir Nagar,Sant Kabir Nagar,"Village Jorai, Gyanpur",25.346271,82.474890,Bharat AC-001,3,3,1,25.346271,82.47489,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sant Kabir Nagar,Sant Kabir Nagar,"Village Jungle Velhar , Mehdawal",26.966470,83.017855,Bharat AC-001,3,3,1,26.96647,83.017855,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Azamgarh,Azamgarh,"Village Kaneri, Phoolpur Azamgarh",26.062600,82.870000,Bharat AC-001,3,3,1,26.0626,82.87,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,"Village- Kanpur Dehat Nagar, Tehsil- Kanpur Dehat",26.680447,79.790812,Type-II AC,7,7,1,26.680447,79.790812,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Siddharthnagar,Siddharthnagar,Village Mithauwa,27.288555,82.838153,Bharat AC-001,3,3,1,27.288555,82.838153,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Ayodhya,Ayodhya,Village Nagipur,26.591980,81.777864,Bharat AC-001,3,3,1,26.59198,81.777864,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Balrampur,Balrampur,Village Naubasta Mudila,27.394615,82.412839,Bharat AC-001,3,3,1,27.394615,82.412839,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Banda,Banda,"Village Oran, Atarra",25.370676,80.734090,Bharat AC-001,3,3,1,25.370676,80.73409,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Balrampur,Balrampur,Village Padri Raiar,27.357117,82.290512,Bharat AC-001,3,3,1,27.357117,82.290512,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Village Purainia,27.294351,81.929763,Bharat AC-001,3,3,1,27.294351,81.929763,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar,Village Ratanpur,26.414313,82.514224,Bharat AC-001,3,3,1,26.414313,82.514224,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Ayodhya,Ayodhya,Village Sarethi,26.734461,82.194753,Bharat AC-001,3,3,1,26.734461,82.194753,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Village Shahnagar,26.967026,82.502310,Bharat AC-001,3,3,1,26.967026,82.50231,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Siddharthnagar,Siddharthnagar,Village Tandwa Basti Utraula Road,27.129560,82.659511,Type-II AC,7,7,1,27.12956,82.659511,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kaushambi,Kaushambi,"Village Thulgula, Sirathu",25.682158,81.334238,Bharat AC-001,3,3,1,25.682158,81.334238,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Sultanpur,"Village-Arjunpur, Lambhua",26.088604,82.188629,Bharat AC-001,3,3,1,26.088604,82.188629,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Sultanpur,Village-Bahurawan,26.491455,81.905377,Bharat AC-001,3,3,1,26.491455,81.905377,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Sultanpur,"Village-Bans, Sadar",26.321007,82.021344,Bharat AC-001,3,3,1,26.321007,82.021344,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Bara Banki,Bara Banki,"Village-Kothi, Haidergarh",26.741748,81.325468,Bharat AC-001,3,3,,26.741748,81.325468,3.0,3.0,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Sultanpur,Village-Lambhua,26.131512,82.221607,Bharat AC-001,3,3,1,26.131512,82.221607,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Sultanpur,Village-Lauhar Dakshin,26.224039,82.016721,Bharat AC-001,3,3,1,26.224039,82.016721,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,"Village-Mankapur, Derapur",26.519982,79.695103,Bharat AC-001,3,3,1,26.519982,79.695103,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,"Vill-Kripalpur ,Akbarpur",29.258978,79.935644,Bharat AC-001,3,3,1,29.258978,79.935644,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Unnao,Unnao,sŝůůĂŐĞʹhƚŵĂŶƉƵƌ͕dĞŚƐŝůʹĂŐĂƌŵĂƵ,26.832006,80.260634,Type-II AC,7,7,1,26.832006,80.260634,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mahoba,Mahoba,"Village- Chamarua, Tehsil- Kulpahar",25.139060,79.372016,Type-II AC,7,7,1,25.13906,79.372016,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Amethi,Gauriganj,ĚŝƚǇĂ&ƵĞů^ƚĂƚŝŽŶ͕'ĂƚĂEŽ͘ϭϬϳ͕ϭϭϬΘϭϭϭ͕sŝůůĂŐĞͲ^ĞŵďŚƵŝ͕WĂƌŐĂŶĂʹ ŵĞƚŚŝ͕dĞŚƐŝůͲ'ĂƵƌŝŐĂŶũ͕ŝƐƚƌŝĐƚʹŵĞƚŚŝ;ϮϮϳϰϬϵͿhƉ͕ϵϴϯϴϱϱϱϱϯϯ,26.221218,81.637588,Type-II AC,7.4,7.4,1,26.221218,81.637588,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Varanasi,Varanasi,Ahirauli,25.443050,82.961940,Bharat AC-001,3,3,1,25.44305,82.96194,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Varanasi,Varanasi,Allopur,25.425200,83.001400,Bharat AC-001,3,3,1,25.4252,83.0014,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Varanasi,Varanasi,Allopur Azamgarh Road Varanasi 221101,25.420179,82.999323,CCS-II,30,30,1,25.420179,82.999323,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kanpur Nagar,Kanpur,"ŵď,Ɖ&ŝůůŝŶŐ^ƚĂƚŝŽŶ͕ŝƐƚƚ͘ʹ<ĂŶƉƵƌĞŚĂƚ;ϮϬϵϭϭϮͿhƉ",26.179812,79.790451,Type-II AC,7.4,7.4,1,26.179812,79.790451,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Lucknow,Mubarakpur,"Ananta Filling Station,Allunagar Dugaria Iim Road Near Iim L 226020,Allunagar Dugaria",26.930886,80.906113,Bharat AC-001,3.3,3.3,1,26.930886,80.906113,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Hamirpur,Hamirpur,"ƐŚĂĚĞĞƉ,Ɖ͕ŝƐƚƌŝĐƚʹ,ĂŵŝƌƉƵƌ;ϮϭϬϰϯϮͿhƉ",25.771603,79.681483,Type-II AC,7.4,7.4,1,25.771603,79.681483,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sonbhadra,Kota,"Ashirvad Fuel Station, Village-Kota,District-Sonbhadra",24.319738,83.078064,Type-II AC,7.4,7.4,1,24.319738,83.078064,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Banda,Pargana,"Ashok Filling Station,Gata No 791, Vill - Bhurendi ,On Banda Mahoba Bypass Road,Pargana And Tehsil - Banda Distt - Banda (210001) Up,",25.484917,80.299944,Bharat AC-001,3.3,3.3,1,25.484917,80.299944,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mirzapur,"Pathera Kalan,Madhihan","Ashta Filling Station,Ashta Filling Station,Arazi No. 2475Aa Village-Pathera Kalan, Tehsil-Madhihan, District Mirzapur",24.901558,82.554738,Bharat AC-001,3.3,3.3,1,24.901558,82.554738,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Aurangpur Vill,28.345136,77.514393,Type-II AC,7,7,1,28.345136,77.514393,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Aligarh,Khaleelganj,"Auto Care Center, Firozabad,Village Khaleelganj,Firozabad",27.126633,78.454181,Type-II AC,7.4,7.4,1,27.126633,78.454181,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Azamgarh,Azamgarh,Azamgarh,26.235946,82.955229,Bharat AC-001,3,3,1,26.235946,82.955229,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Y.S.R Kadapa,Jaunpur,"Badlapur , Jaunpur",25.890168,82.456040,Type-II AC,7,7,1,25.890168,82.45604,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Y.S.R Kadapa,Balrampur,ĂůƌĂŵƉƵƌhƚƌĂƵůĂZŽĂĚ,27.368589,82.313507,Type-II AC,7,7,1,27.368589,82.313507,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Lucknow,Lucknow,"Banthara, Lucknow",26.677984,80.817618,CCS-II,30,30,1,26.677984,80.817618,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gorakhpur,Gorakhpur,"Bhathat, Sadar",26.851980,83.511320,Bharat AC-001,3,3,1,26.85198,83.51132,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Lucknow,Lucknow,"Bhola Filling Station Maple Paradise,Bijnore Road Aurangabad Jagir Lucknow 226014,Aurangabad Jagir",26.758966,80.913467,Bharat AC-001,3.3,3.3,1,26.758966,80.913467,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Baghpat,Noida,"Bnk Shakunt Filling Station,Khata No 270 Khasra No 1056 Vill Mozampurn, Tehsil - Baghpat Meerut-Baghpat Road 250626",28.958677,77.430055,Type-II AC,7.4,7.4,1,28.958677,77.430055,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Moradabad,Moradabad,"Chamrua Village, Munda Pandey Bareilly Road",28.817841,78.891826,CCS-II,30,30,1,28.817841,78.891826,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Varanasi,Varanasi,Chiraigaon,25.365380,83.061413,Bharat AC-001,3,3,1,25.36538,83.061413,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Moradabad,Moradabad,"Delhi Road, Majhola Moradabad . 244001",28.830951,78.739348,CCS-II,30,30,1,28.830951,78.739348,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Bulandshahr,Bulandshahr,Gata No 79 Village Bugrasi Block Siyana 245403,28.615553,78.132843,Bharat AC-001,3,3,1,28.615553,78.132843,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Unnao,Unnao,"Gata No. - 134 Village Kushari Pargana Gorinda , Tehsil - Hasanganj 209859",26.625099,80.707103,CCS-II,60,60,1,26.625099,80.707103,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mahoba,Mahoba,'ĂƚĂEŽ͘ϮϮϱ͕sŝůůĂŐĞͲŝĚǁĂƌĂ͕WĂƌŐĂŶĂΘdĞŚƐŝůͲ<ƵůƉĂŚĂĚ͕ŝƐƚƌŝĐƚʹ DĂŚŽďĂ;ϮϭϬϰϮϵͿhƉ,25.376777,79.442957,Bharat AC-001,3,3,1,25.376777,79.442957,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mahoba,Mahoba,'ĂƚĂEŽ͘ϳϲ͕sŝůůĂŐĞͲsŝũĂƵƌŝ͕WĂƌŐĂŶĂΘdĞŚƐŝůͲ<ƵůƉĂŚĂƌ͕ŝƐƚƌŝĐƚʹDĂŚŽďĂ ;ϮϭϬϰϮϯͿhƉ,25.120385,79.457248,Bharat AC-001,3,3,1,25.120385,79.457248,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Fatehpur,Fatehpur,"Ghata No. 204, Vill-Saripur Bera, Pargana, The-Fatehpur",25.969125,80.881061,Bharat AC-001,3,3,1,25.969125,80.881061,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sonbhadra,Sonbhadra,Ghorawal,24.754136,82.784106,Type-II AC,7,7,1,24.754136,82.784106,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Gonda,27.190026,81.858271,Bharat AC-001,3,3,1,27.190026,81.858271,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Gonda,27.032891,81.985816,Bharat AC-001,3,3,1,27.032891,81.985816,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Gonda Lucknow Road Colonelganj,27.132729,81.692621,Type-II AC,7,7,1,27.132729,81.692621,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Greater Noida,28.493060,77.536234,CCS-II,30,30,1,28.49306,77.536234,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kanpur Nagar,"Sikandra,Kanpur","'ƵŶŐƵŶ&ŝůůŝŶŐ^ƚĂƚŝŽŶ͕'ƵŶŐƵŶ&ŝůůŝŶŐ^ƚĂƚŝŽŶ͕,ƉĐůWĞƚƌŽůWƵŵƉ͕sŝůůĂŐĞʹ <ĂŶĚŚŝ͕WĂƌŐĂŶĂΘdĞŚƐŝůͲ^ŝŬĂŶĚƌĂ͕ŝƐƚƚ͘ʹ<ĂŶƉƵƌĞŚĂƚ;ϮϬϵϭϭϱͿ hƉ͕ϵϲϱϰϰϳϵϳϳϰ",26.353027,79.753008,Type-II AC,7.4,7.4,1,26.353027,79.753008,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kheri,Mitauli Kazi,"Hamara Pump Aradhya Fuel Centre,Village - Piperjhala Tehsil - Mitauli Kazi Kamalpur Kasta Road 262727",27.801814,80.580260,Bharat AC-001,3.3,3.3,,27.801814,80.58026,3.3,3.3,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Sultanpur,Baldirai,"Hamara Pump Baba Filling Station,Hp Petrol Pump,Village-Dehli Pargana-Baraunsa,Tehsil-Baldirai Kurebhar To Haliyapur Road 227814",26.478499,81.949116,Bharat AC-001,3.3,3.3,1,26.478499,81.949116,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Prayagraj,Handia,"Hamara Pump F R Filling,Gata No. - 147 Village - Baranamay Pure Jaysingh Tehsil - Handia 212401",25.501659,82.328247,Bharat AC-001,3.3,3.3,1,25.501659,82.328247,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Aligarh,Aligarh,"Hamara Pump Gahlau,Hamara Pump Gahlau,Village Gahlau, Tehsil Iglas, On Iglas To Gonda Road, Distt Aligarh-202124",27.780708,77.908109,Bharat AC-001,3.3,3.3,1,27.780708,77.908109,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Hathras,Meetai,"Hamara Pump Kanhaiya Fuels,Hamara Pump Kanhaiya Fuels,Village Meetai, Hathras To Agra Road, Distt Hathras-204101,9536582163",27.556142,78.049876,Bharat AC-001,3.3,3.3,1,27.556142,78.049876,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Agra,Raibha,"Hamara Pump Kiara Filling Station,Hamara Pump Kiara Filling Station,Village Raibha, Agra Achnera Road, Distt Agra-283101,9557846324",27.176834,77.792968,Bharat AC-001,3.3,3.3,1,27.176834,77.792968,3.3,3.3,1.0
